48, Bonjibod, 2018-11-15 15:38:50, Assessment - DETAILS, tbl_assessment_details, ADD, 1696
48, Bonjibod, 2019-01-12 09:43:40, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1810
70, Bermejo, 2019-01-12 09:43:53, Assessment - APPROVED, tbl_assessment, UPDATE, 935
70, Bermejo, 2019-01-12 09:44:54, Assessment - APPROVED, tbl_assessment, UPDATE, 1810
47, Sarabia, 2019-01-12 09:55:27, Assessment - DETAILS, tbl_assessment_details, ADD, 391
47, Sarabia, 2019-01-12 09:55:27, Business Lines, tbl_application_business_line, UPDATE, 391
47, Sarabia, 2019-01-12 09:55:27, Application - EMPLOYEES, tbl_application_form, UPDATE, 391
47, Sarabia, 2019-01-12 09:55:36, Assessment - ASSESSED, tbl_assessment, ADD, 391
47, Sarabia, 2019-01-12 09:55:36, Assessment - ASSESSED, tbl_assessment_fees, ADD, 391
47, Sarabia, 2019-01-12 09:55:36, Billing, tbl_billing_fees, ADD, 391
47, Sarabia, 2019-01-12 09:55:36, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 391
52, Pabalan, 2019-01-12 09:56:23, Assessment - DETAILS, tbl_assessment_details, ADD, 325
52, Pabalan, 2019-01-12 09:56:23, Business Lines, tbl_application_business_line, UPDATE, 325
52, Pabalan, 2019-01-12 09:56:23, Application - EMPLOYEES, tbl_application_form, UPDATE, 325
52, Pabalan, 2019-01-12 09:56:34, Assessment - ASSESSED, tbl_assessment, ADD, 325
52, Pabalan, 2019-01-12 09:56:34, Assessment - ASSESSED, tbl_assessment_fees, ADD, 325
52, Pabalan, 2019-01-12 09:56:34, Billing, tbl_billing_fees, ADD, 325
52, Pabalan, 2019-01-12 09:56:34, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 325
70, Bermejo, 2019-01-12 09:56:38, Assessment - APPROVED, tbl_assessment, UPDATE, 391
70, Bermejo, 2019-01-12 09:57:26, Assessment - APPROVED, tbl_assessment, UPDATE, 325
48, Bonjibod, 2019-01-12 09:57:28, Assessment - DETAILS, tbl_assessment_details, ADD, 1668
48, Bonjibod, 2019-01-12 09:57:29, Business Lines, tbl_application_business_line, UPDATE, 1668
48, Bonjibod, 2019-01-12 09:57:29, Application - EMPLOYEES, tbl_application_form, UPDATE, 1668
48, Bonjibod, 2019-01-12 09:57:39, Assessment - ASSESSED, tbl_assessment, ADD, 1668
48, Bonjibod, 2019-01-12 09:57:39, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1668
48, Bonjibod, 2019-01-12 09:57:39, Billing, tbl_billing_fees, ADD, 1668
48, Bonjibod, 2019-01-12 09:57:39, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1668
70, Bermejo, 2019-01-12 09:58:05, Assessment - APPROVED, tbl_assessment, UPDATE, 1668
52, Pabalan, 2019-01-12 10:02:51, Assessment - DETAILS, tbl_assessment_details, ADD, 971
52, Pabalan, 2019-01-12 10:02:51, Business Lines, tbl_application_business_line, UPDATE, 971
52, Pabalan, 2019-01-12 10:02:51, Application - EMPLOYEES, tbl_application_form, UPDATE, 971
47, Sarabia, 2019-01-12 10:06:11, Assessment - DETAILS, tbl_assessment_details, ADD, 507
47, Sarabia, 2019-01-12 10:06:11, Business Lines, tbl_application_business_line, UPDATE, 507
47, Sarabia, 2019-01-12 10:06:11, Application - EMPLOYEES, tbl_application_form, UPDATE, 507
48, Bonjibod, 2019-01-12 10:06:50, Assessment - DETAILS, tbl_assessment_details, ADD, 793
48, Bonjibod, 2019-01-12 10:06:50, Business Lines, tbl_application_business_line, UPDATE, 793
48, Bonjibod, 2019-01-12 10:06:50, Application - EMPLOYEES, tbl_application_form, UPDATE, 793
47, Sarabia, 2019-01-12 10:08:20, Assessment - DETAILS, tbl_assessment_details, UPDATE, 507
47, Sarabia, 2019-01-12 10:08:20, Business Lines, tbl_application_business_line, UPDATE, 507
47, Sarabia, 2019-01-12 10:08:20, Application - EMPLOYEES, tbl_application_form, UPDATE, 507
48, Bonjibod, 2019-01-12 10:08:47, Assessment - ASSESSED, tbl_assessment, ADD, 793
48, Bonjibod, 2019-01-12 10:08:47, Assessment - ASSESSED, tbl_assessment_fees, ADD, 793
48, Bonjibod, 2019-01-12 10:08:47, Billing, tbl_billing_fees, ADD, 793
48, Bonjibod, 2019-01-12 10:08:47, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 793
52, Pabalan, 2019-01-12 10:10:14, Assessment - ASSESSED, tbl_assessment, ADD, 971
52, Pabalan, 2019-01-12 10:10:15, Assessment - ASSESSED, tbl_assessment_fees, ADD, 971
52, Pabalan, 2019-01-12 10:10:15, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 971
52, Pabalan, 2019-01-12 10:10:32, Assessment - DETAILS, tbl_assessment_details, UPDATE, 971
52, Pabalan, 2019-01-12 10:10:32, Business Lines, tbl_application_business_line, UPDATE, 971
52, Pabalan, 2019-01-12 10:10:32, Application - EMPLOYEES, tbl_application_form, UPDATE, 971
52, Pabalan, 2019-01-12 10:11:33, Assessment - ASSESSED, tbl_assessment_fees, UPDATE, 971
70, Bermejo, 2019-01-12 10:14:46, Assessment - APPROVED, tbl_assessment, UPDATE, 793
47, Sarabia, 2019-01-12 10:16:37, Assessment - ASSESSED, tbl_assessment, ADD, 621
47, Sarabia, 2019-01-12 10:16:37, Assessment - ASSESSED, tbl_assessment_fees, ADD, 621
47, Sarabia, 2019-01-12 10:16:38, Billing, tbl_billing_fees, ADD, 621
47, Sarabia, 2019-01-12 10:16:38, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 621
79, ROSANO, 2019-01-12 10:17:35, Assessment - APPROVED, tbl_assessment, UPDATE, 621
79, ROSANO, 2019-01-12 10:17:36, Assessment - APPROVED, tbl_assessment, UPDATE, 621
47, Sarabia, 2019-01-12 10:18:21, Assessment - DETAILS, tbl_assessment_details, UPDATE, 507
47, Sarabia, 2019-01-12 10:18:21, Business Lines, tbl_application_business_line, UPDATE, 507
47, Sarabia, 2019-01-12 10:18:21, Application - EMPLOYEES, tbl_application_form, UPDATE, 507
52, Pabalan, 2019-01-12 10:19:04, Assessment - ASSESSED, tbl_assessment, ADD, 971
52, Pabalan, 2019-01-12 10:19:04, Assessment - ASSESSED, tbl_assessment_fees, ADD, 971
52, Pabalan, 2019-01-12 10:19:04, Billing, tbl_billing_fees, ADD, 971
52, Pabalan, 2019-01-12 10:19:04, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 971
70, Bermejo, 2019-01-12 10:20:08, Assessment - APPROVED, tbl_assessment, UPDATE, 971
48, Bonjibod, 2019-01-12 10:20:53, Assessment - DETAILS, tbl_assessment_details, ADD, 1150
48, Bonjibod, 2019-01-12 10:20:53, Business Lines, tbl_application_business_line, UPDATE, 1150
48, Bonjibod, 2019-01-12 10:20:53, Application - EMPLOYEES, tbl_application_form, UPDATE, 1150
48, Bonjibod, 2019-01-12 10:21:00, Assessment - ASSESSED, tbl_assessment, ADD, 1150
48, Bonjibod, 2019-01-12 10:21:00, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1150
48, Bonjibod, 2019-01-12 10:21:00, Billing, tbl_billing_fees, ADD, 1150
48, Bonjibod, 2019-01-12 10:21:00, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1150
47, Sarabia, 2019-01-12 10:27:54, Assessment - ASSESSED, tbl_assessment, ADD, 507
47, Sarabia, 2019-01-12 10:27:54, Assessment - ASSESSED, tbl_assessment_fees, ADD, 507
47, Sarabia, 2019-01-12 10:27:54, Billing, tbl_billing_fees, ADD, 507
47, Sarabia, 2019-01-12 10:27:54, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 507
70, Bermejo, 2019-01-12 10:30:11, Assessment - APPROVED, tbl_assessment, UPDATE, 507
70, Bermejo, 2019-01-12 10:31:13, Assessment - APPROVED, tbl_assessment, UPDATE, 1150
79, ROSANO, 2019-01-12 10:34:06, Assessment - DETAILS, tbl_assessment_details, UPDATE, 44
79, ROSANO, 2019-01-12 10:34:06, Business Lines, tbl_application_business_line, UPDATE, 44
79, ROSANO, 2019-01-12 10:34:06, Application - EMPLOYEES, tbl_application_form, UPDATE, 44
47, Sarabia, 2019-01-12 10:35:50, Assessment - DETAILS, tbl_assessment_details, ADD, 83
47, Sarabia, 2019-01-12 10:35:50, Business Lines, tbl_application_business_line, UPDATE, 83
47, Sarabia, 2019-01-12 10:35:50, Application - EMPLOYEES, tbl_application_form, UPDATE, 83
47, Sarabia, 2019-01-12 10:36:28, Assessment - ASSESSED, tbl_assessment, ADD, 83
47, Sarabia, 2019-01-12 10:36:28, Assessment - ASSESSED, tbl_assessment_fees, ADD, 83
47, Sarabia, 2019-01-12 10:36:28, Billing, tbl_billing_fees, ADD, 83
47, Sarabia, 2019-01-12 10:36:28, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 83
70, Bermejo, 2019-01-12 10:37:33, Assessment - APPROVED, tbl_assessment, UPDATE, 83
52, Pabalan, 2019-01-12 10:39:25, Assessment - DETAILS, tbl_assessment_details, ADD, 889
52, Pabalan, 2019-01-12 10:39:26, Business Lines, tbl_application_business_line, UPDATE, 889
52, Pabalan, 2019-01-12 10:39:26, Application - EMPLOYEES, tbl_application_form, UPDATE, 889
52, Pabalan, 2019-01-12 10:41:24, Assessment - ASSESSED, tbl_assessment, ADD, 889
52, Pabalan, 2019-01-12 10:41:24, Assessment - ASSESSED, tbl_assessment_fees, ADD, 889
52, Pabalan, 2019-01-12 10:41:24, Billing, tbl_billing_fees, ADD, 889
52, Pabalan, 2019-01-12 10:41:24, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 889
47, Sarabia, 2019-01-12 10:46:39, Assessment - DETAILS, tbl_assessment_details, ADD, 628
47, Sarabia, 2019-01-12 10:46:39, Business Lines, tbl_application_business_line, UPDATE, 628
47, Sarabia, 2019-01-12 10:46:39, Application - EMPLOYEES, tbl_application_form, UPDATE, 628
47, Sarabia, 2019-01-12 10:47:00, Assessment - ASSESSED, tbl_assessment, ADD, 628
47, Sarabia, 2019-01-12 10:47:00, Assessment - ASSESSED, tbl_assessment_fees, ADD, 628
47, Sarabia, 2019-01-12 10:47:00, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 628
47, Sarabia, 2019-01-12 10:47:36, Assessment - DETAILS, tbl_assessment_details, ADD, 920
47, Sarabia, 2019-01-12 10:47:36, Business Lines, tbl_application_business_line, UPDATE, 920
47, Sarabia, 2019-01-12 10:47:36, Application - EMPLOYEES, tbl_application_form, UPDATE, 920
47, Sarabia, 2019-01-12 10:47:44, Assessment - ASSESSED, tbl_assessment, ADD, 920
47, Sarabia, 2019-01-12 10:47:44, Assessment - ASSESSED, tbl_assessment_fees, ADD, 920
47, Sarabia, 2019-01-12 10:47:44, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 920
47, Sarabia, 2019-01-12 10:49:57, Assessment - DETAILS, tbl_assessment_details, ADD, 1044
47, Sarabia, 2019-01-12 10:49:57, Business Lines, tbl_application_business_line, UPDATE, 1044
47, Sarabia, 2019-01-12 10:49:57, Application - EMPLOYEES, tbl_application_form, UPDATE, 1044
47, Sarabia, 2019-01-12 10:50:11, Assessment - ASSESSED, tbl_assessment, ADD, 1044
47, Sarabia, 2019-01-12 10:50:11, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1044
47, Sarabia, 2019-01-12 10:50:11, Billing, tbl_billing_fees, ADD, 1044
47, Sarabia, 2019-01-12 10:50:11, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1044
70, Bermejo, 2019-01-12 10:51:19, Assessment - DETAILS, tbl_assessment_details, UPDATE, 889
70, Bermejo, 2019-01-12 10:51:19, Business Lines, tbl_application_business_line, UPDATE, 889
70, Bermejo, 2019-01-12 10:51:19, Application - EMPLOYEES, tbl_application_form, UPDATE, 889
47, Sarabia, 2019-01-12 10:54:03, Assessment - DETAILS, tbl_assessment_details, ADD, 129
47, Sarabia, 2019-01-12 10:54:03, Business Lines, tbl_application_business_line, UPDATE, 129
47, Sarabia, 2019-01-12 10:54:03, Application - EMPLOYEES, tbl_application_form, UPDATE, 129
47, Sarabia, 2019-01-12 10:54:31, Assessment - ASSESSED, tbl_assessment, ADD, 129
47, Sarabia, 2019-01-12 10:54:31, Assessment - ASSESSED, tbl_assessment_fees, ADD, 129
47, Sarabia, 2019-01-12 10:54:31, Billing, tbl_billing_fees, ADD, 129
47, Sarabia, 2019-01-12 10:54:31, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 129
70, Bermejo, 2019-01-12 10:55:15, Assessment - APPROVED, tbl_assessment, UPDATE, 628
70, Bermejo, 2019-01-12 10:55:48, Assessment - APPROVED, tbl_assessment, UPDATE, 920
70, Bermejo, 2019-01-12 10:56:23, Assessment - APPROVED, tbl_assessment, UPDATE, 129
70, Bermejo, 2019-01-12 10:56:53, Assessment - APPROVED, tbl_assessment, UPDATE, 1044
48, Bonjibod, 2019-01-12 11:00:27, Assessment - DETAILS, tbl_assessment_details, ADD, 107
48, Bonjibod, 2019-01-12 11:00:28, Business Lines, tbl_application_business_line, UPDATE, 107
48, Bonjibod, 2019-01-12 11:00:28, Application - EMPLOYEES, tbl_application_form, UPDATE, 107
48, Bonjibod, 2019-01-12 11:00:49, Assessment - ASSESSED, tbl_assessment, ADD, 107
48, Bonjibod, 2019-01-12 11:00:49, Assessment - ASSESSED, tbl_assessment_fees, ADD, 107
48, Bonjibod, 2019-01-12 11:00:49, Billing, tbl_billing_fees, ADD, 107
48, Bonjibod, 2019-01-12 11:00:49, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 107
52, Pabalan, 2019-01-12 11:02:43, Assessment - ASSESSED, tbl_assessment, ADD, 889
52, Pabalan, 2019-01-12 11:02:43, Assessment - ASSESSED, tbl_assessment_fees, ADD, 889
52, Pabalan, 2019-01-12 11:02:43, Billing, tbl_billing_fees, ADD, 889
52, Pabalan, 2019-01-12 11:02:43, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 889
70, Bermejo, 2019-01-12 11:05:00, Assessment - APPROVED, tbl_assessment, UPDATE, 107
47, Sarabia, 2019-01-12 11:06:45, Assessment - DETAILS, tbl_assessment_details, ADD, 1824
47, Sarabia, 2019-01-12 11:06:45, Business Lines, tbl_application_business_line, UPDATE, 1824
47, Sarabia, 2019-01-12 11:06:45, Application - EMPLOYEES, tbl_application_form, UPDATE, 1824
47, Sarabia, 2019-01-12 11:06:51, Assessment - ASSESSED, tbl_assessment, ADD, 1824
47, Sarabia, 2019-01-12 11:06:51, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1824
47, Sarabia, 2019-01-12 11:06:51, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1824
70, Bermejo, 2019-01-12 11:08:14, Assessment - APPROVED, tbl_assessment, UPDATE, 1824
70, Bermejo, 2019-01-12 11:09:39, Assessment - APPROVED, tbl_assessment, UPDATE, 889
47, Sarabia, 2019-01-12 11:11:55, Assessment - DETAILS, tbl_assessment_details, ADD, 617
47, Sarabia, 2019-01-12 11:11:55, Business Lines, tbl_application_business_line, UPDATE, 617
47, Sarabia, 2019-01-12 11:11:55, Application - EMPLOYEES, tbl_application_form, UPDATE, 617
47, Sarabia, 2019-01-12 11:12:38, Assessment - ASSESSED, tbl_assessment, ADD, 617
47, Sarabia, 2019-01-12 11:12:38, Assessment - ASSESSED, tbl_assessment_fees, ADD, 617
47, Sarabia, 2019-01-12 11:12:38, Billing, tbl_billing_fees, ADD, 617
47, Sarabia, 2019-01-12 11:12:38, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 617
70, Bermejo, 2019-01-12 11:14:50, Assessment - APPROVED, tbl_assessment, UPDATE, 617
48, Bonjibod, 2019-01-12 11:15:22, Assessment - DETAILS, tbl_assessment_details, ADD, 1817
48, Bonjibod, 2019-01-12 11:15:22, Business Lines, tbl_application_business_line, UPDATE, 1817
48, Bonjibod, 2019-01-12 11:15:22, Application - EMPLOYEES, tbl_application_form, UPDATE, 1817
48, Bonjibod, 2019-01-12 11:15:32, Assessment - ASSESSED, tbl_assessment, ADD, 1817
48, Bonjibod, 2019-01-12 11:15:32, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1817
48, Bonjibod, 2019-01-12 11:15:32, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1817
70, Bermejo, 2019-01-12 11:23:08, Assessment - APPROVED, tbl_assessment, UPDATE, 1817
52, Pabalan, 2019-01-12 11:25:49, Assessment - DETAILS, tbl_assessment_details, ADD, 521
52, Pabalan, 2019-01-12 11:25:49, Business Lines, tbl_application_business_line, UPDATE, 521
52, Pabalan, 2019-01-12 11:25:49, Application - EMPLOYEES, tbl_application_form, UPDATE, 521
52, Pabalan, 2019-01-12 11:26:00, Assessment - ASSESSED, tbl_assessment, ADD, 521
52, Pabalan, 2019-01-12 11:26:00, Assessment - ASSESSED, tbl_assessment_fees, ADD, 521
52, Pabalan, 2019-01-12 11:26:00, Billing, tbl_billing_fees, ADD, 521
52, Pabalan, 2019-01-12 11:26:00, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 521
70, Bermejo, 2019-01-12 11:27:39, Assessment - APPROVED, tbl_assessment, UPDATE, 521
70, Bermejo, 2019-01-12 11:29:48, Assessment - ASSESSED, tbl_assessment_fees, UPDATE, 1817
70, Bermejo, 2019-01-12 11:30:14, Assessment - APPROVED, tbl_assessment, UPDATE, 1817
70, Bermejo, 2019-01-12 11:32:34, Assessment - ASSESSED, tbl_assessment_fees, UPDATE, 1817
52, Pabalan, 2019-01-12 11:33:37, Assessment - DETAILS, tbl_assessment_details, ADD, 1293
52, Pabalan, 2019-01-12 11:33:37, Business Lines, tbl_application_business_line, UPDATE, 1293
52, Pabalan, 2019-01-12 11:33:37, Application - EMPLOYEES, tbl_application_form, UPDATE, 1293
52, Pabalan, 2019-01-12 11:33:45, Assessment - ASSESSED, tbl_assessment, ADD, 1293
52, Pabalan, 2019-01-12 11:33:45, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1293
52, Pabalan, 2019-01-12 11:33:45, Billing, tbl_billing_fees, ADD, 1293
52, Pabalan, 2019-01-12 11:33:45, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1293
70, Bermejo, 2019-01-12 11:34:19, Assessment - APPROVED, tbl_assessment, UPDATE, 1293
79, ROSANO, 2019-01-12 11:58:01, Assessment - DETAILS, tbl_assessment_details, ADD, 1515
79, ROSANO, 2019-01-12 11:58:01, Business Lines, tbl_application_business_line, UPDATE, 1515
79, ROSANO, 2019-01-12 11:58:01, Application - EMPLOYEES, tbl_application_form, UPDATE, 1515
79, ROSANO, 2019-01-12 12:01:52, Assessment - DETAILS, tbl_assessment_details, UPDATE, 1515
79, ROSANO, 2019-01-12 12:01:52, Business Lines, tbl_application_business_line, UPDATE, 1515
79, ROSANO, 2019-01-12 12:01:52, Application - EMPLOYEES, tbl_application_form, UPDATE, 1515
79, ROSANO, 2019-01-12 12:07:30, Assessment - DETAILS, tbl_assessment_details, UPDATE, 1515
79, ROSANO, 2019-01-12 12:07:30, Business Lines, tbl_application_business_line, UPDATE, 1515
79, ROSANO, 2019-01-12 12:07:30, Application - EMPLOYEES, tbl_application_form, UPDATE, 1515
79, ROSANO, 2019-01-12 12:08:17, Assessment - DETAILS, tbl_assessment_details, UPDATE, 1515
79, ROSANO, 2019-01-12 12:08:17, Business Lines, tbl_application_business_line, UPDATE, 1515
79, ROSANO, 2019-01-12 12:08:17, Application - EMPLOYEES, tbl_application_form, UPDATE, 1515
79, ROSANO, 2019-01-12 12:08:28, Assessment - ASSESSED, tbl_assessment, ADD, 1515
79, ROSANO, 2019-01-12 12:08:28, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1515
79, ROSANO, 2019-01-12 12:08:28, Billing, tbl_billing_fees, ADD, 1515
79, ROSANO, 2019-01-12 12:08:28, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1515
79, ROSANO, 2019-01-12 12:08:37, Assessment - APPROVED, tbl_assessment, UPDATE, 1515
79, ROSANO, 2019-01-12 12:08:39, Assessment - APPROVED, tbl_assessment, UPDATE, 1515
79, ROSANO, 2019-01-12 12:54:49, Assessment - DETAILS, tbl_assessment_details, ADD, 803
79, ROSANO, 2019-01-12 12:54:49, Business Lines, tbl_application_business_line, UPDATE, 803
79, ROSANO, 2019-01-12 12:54:49, Application - EMPLOYEES, tbl_application_form, UPDATE, 803
79, ROSANO, 2019-01-12 12:55:20, Assessment - ASSESSED, tbl_assessment, ADD, 803
79, ROSANO, 2019-01-12 12:55:20, Assessment - ASSESSED, tbl_assessment_fees, ADD, 803
79, ROSANO, 2019-01-12 12:55:20, Billing, tbl_billing_fees, ADD, 803
79, ROSANO, 2019-01-12 12:55:20, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 803
79, ROSANO, 2019-01-12 12:55:30, Assessment - APPROVED, tbl_assessment, UPDATE, 803
79, ROSANO, 2019-01-12 12:55:32, Assessment - APPROVED, tbl_assessment, UPDATE, 803
79, ROSANO, 2019-01-12 12:59:51, Assessment - DETAILS, tbl_assessment_details, ADD, 65
79, ROSANO, 2019-01-12 12:59:51, Business Lines, tbl_application_business_line, UPDATE, 65
79, ROSANO, 2019-01-12 12:59:51, Application - EMPLOYEES, tbl_application_form, UPDATE, 65
79, ROSANO, 2019-01-12 13:02:24, Assessment - DETAILS, tbl_assessment_details, UPDATE, 65
79, ROSANO, 2019-01-12 13:02:24, Business Lines, tbl_application_business_line, UPDATE, 65
79, ROSANO, 2019-01-12 13:02:24, Application - EMPLOYEES, tbl_application_form, UPDATE, 65
79, ROSANO, 2019-01-12 13:02:48, Assessment - ASSESSED, tbl_assessment, ADD, 65
79, ROSANO, 2019-01-12 13:02:48, Assessment - ASSESSED, tbl_assessment_fees, ADD, 65
79, ROSANO, 2019-01-12 13:02:48, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 65
79, ROSANO, 2019-01-12 13:03:16, Assessment - APPROVED, tbl_assessment, UPDATE, 65
79, ROSANO, 2019-01-12 13:03:18, Assessment - APPROVED, tbl_assessment, UPDATE, 65
79, ROSANO, 2019-01-12 13:08:54, Assessment - DETAILS, tbl_assessment_details, ADD, 101
79, ROSANO, 2019-01-12 13:08:54, Business Lines, tbl_application_business_line, UPDATE, 101
79, ROSANO, 2019-01-12 13:08:54, Application - EMPLOYEES, tbl_application_form, UPDATE, 101
79, ROSANO, 2019-01-12 13:09:28, Assessment - ASSESSED, tbl_assessment, ADD, 101
79, ROSANO, 2019-01-12 13:09:28, Assessment - ASSESSED, tbl_assessment_fees, ADD, 101
79, ROSANO, 2019-01-12 13:09:28, Billing, tbl_billing_fees, ADD, 101
79, ROSANO, 2019-01-12 13:09:29, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 101
79, ROSANO, 2019-01-12 13:09:41, Assessment - APPROVED, tbl_assessment, UPDATE, 101
79, ROSANO, 2019-01-12 13:09:44, Assessment - APPROVED, tbl_assessment, UPDATE, 101
79, ROSANO, 2019-01-12 13:16:47, Assessment - DETAILS, tbl_assessment_details, ADD, 353
79, ROSANO, 2019-01-12 13:16:47, Business Lines, tbl_application_business_line, UPDATE, 353
79, ROSANO, 2019-01-12 13:16:47, Application - EMPLOYEES, tbl_application_form, UPDATE, 353
79, ROSANO, 2019-01-12 13:17:49, Assessment - ASSESSED, tbl_assessment, ADD, 353
79, ROSANO, 2019-01-12 13:17:49, Assessment - ASSESSED, tbl_assessment_fees, ADD, 353
79, ROSANO, 2019-01-12 13:17:49, Billing, tbl_billing_fees, ADD, 353
79, ROSANO, 2019-01-12 13:17:49, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 353
79, ROSANO, 2019-01-12 13:17:58, Assessment - APPROVED, tbl_assessment, UPDATE, 353
79, ROSANO, 2019-01-12 13:18:00, Assessment - APPROVED, tbl_assessment, UPDATE, 353
79, ROSANO, 2019-01-12 13:19:08, Assessment - DETAILS, tbl_assessment_details, ADD, 739
